ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS
 152187481,Não fornecimento de 2 via cupom fiscal ,Campinas - SP,2022-10-21,Carrefour - Loja Física,Resolvido,"Fiz uma compra na loja física do Carrefour Norte/Sul em Campinas no dia 28/07, no valor de $ 141,06, fer compra de garrafas de água. Acontece o cupom fiscal extraviou e daí em diante começou uma saga para eu tentar conseguir uma cópia desta nota. Após várias tentativas por telefone, sem sucesso. Estou, nesse momento, na loja do carrefou norte e sul e fui informado que não será possível me fornecer o meu cupom fiscal, pois não há registro contabilizado. A Srta Vania resp  pelo setor se caixas fez o Atendimento e consultou a sua chefia, sem sucesso mais uma vez.",https://www.reclameaqui.com.br//carrefour-loja-fisica/nao-fornecimento-de-2-via-cupom-fiscal_IyGrRpIuNBmg-ozO/,2022,10,21,294,42,4,4,12
 152223463,Propaganda ,São Bernardo do Campo - SP,2022-10-21,Propaganda enganosa<->Carrefour - Loja Física<->Hipermercados,Resolvido,"No dia 20 de outubro de 2022, estive na loja Carrefour Demarchi onde me deparei com o preço do pão de queijode 25k por cinquenta reais e alguns centavos porem a responsavel não autorizou pegar os pacotes que dariam os 25k pelo preço sendo que a placa estava com esta informação segue em anexo foto da placa anunciando o preço extremamente chateada com a loja.",https://www.reclameaqui.com.br//carrefour-loja-fisica/propaganda_hKZMvHMURlddBlHd/,2022,10,21,294,42,4,4,12
 152262007,Feijoada horrível ,São Paulo - SP,2022-10-22,Propaganda enganosa<->Carrefour - Loja Física,Resolvido,"Fui ao Carrefour Interlagos hoje 22/10.Vi uma feijoada e resolvi comprar para o almoço.Pessoal fujam!Nunca comi algo tão horrível.Foi tudo para o lixoO arroz parece arroz cru, a farofa é farinha de mandioca sem nada, nenhum tempero, o torresmo de quebrar os dentes e o feijão Jesus!! Como podem vender isso!!!",https://www.reclameaqui.com.br//carrefour-loja-fisica/feijoada-horrivel_xfFjJGUhoui9hRxB/,2022,10,22,295,42,5,4,9
 152270547,Carne estragada direto do pacote fracionado.,São Paulo - SP,2022-10-22,Supermercados<->Carrefour - Loja Física<->Produtos estragados,Resolvido,Realizei a compra de algumas peças de carne em 15/10 e uma delas estava com forte odor e permanecendo com o odor mesmo após assada.Sendo necessário realizar o descarte da carne em questão.,https://www.reclameaqui.com.br//carrefour-loja-fisica/carne-estragada-direto-do-pacote-fracionado_TLwzSaVTgz0RdcUf/,2022,10,22,295,42,5,4,9
 152270601,Péssimo atendimento na instalação! Tomem cuidado!,Rio de Janeiro - RJ,2022-10-22,Mau Atendimento<->Eletrodomésticos<->Geladeira-Refrigerador<->Carrefour - Loja Física,Não resolvido,"Contratei um serviço de instalação para uma geladeira Panasonic na loja Carrefour da Barra da Tijuca. O serviço é oferecido por uma empresa do grupo Carrefour. Detalhe: a geladeira também foi comprada no Carrefour (na loja online).Marquei o serviço para esse sábado (22/10) entre 8h e 12h. Primeiro imprevisto: o serviço atrasou e o Carrefour me ligou às 11h30 avisando que a instalação seria feita entre 14h e 16h. O técnico chegou às 14h40 e aqui começa o meu périplo. Trata-se de uma pessoa mal educada ao extremo. Entrou, não deu boa tarde e ficou olhando imóvel para a geladeira. Não falava nada. Tive de explicar que seria necessário a desmontagem da porta para que ela passasse no portal da cozinha. A partir de então, fez o serviço com má vontade (resmungando e jogando as ferramentas no chão). Apenas não o mandei embora, porque já havia perdido um dia de trabalho para estar ali o aguardando. Não queria perder mais um dia. Na desmontagem dos pés da geladeira, achei que fosse quebrar a proteção de plástico tamanho o mal jeito na retirada. Queria forçar a entrada pela porta da cozinha, mesmo a gente avisando que seria necessário remover o outro pé da geladeira.Parecia até que o serviço era um favor, e não que havia custado mais de 300 reais.Profundamente desapontado com o Carrefour pelo péssimo serviço oferecido. Já havia comprado a máquina de lavar e a geladeira no Carrefour, mas parei por aqui. Não dá pra confiar em uma empresa que não possui o mínimo padrão de qualidade em um de seus serviços oferecidos. Desapontado!",https://www.reclameaqui.com.br//carrefour-loja-fisica/pessimo-atendimento-na-instalacao-tomem-cuidado_DeuQzvEscHgAXU8M/,2022,10,22,295,42,5,4,9
 152273863,Assédio no posto de combustíveis do Carrefour ,Natal - RN,2022-10-22,Carrefour - Loja Física,Em réplica,"Sempre que vou abastecer nesse posto do supermercado Carrefour em Natal/RN, no bairro Potengi, sofro assédio para abastecer com gasolina aditivada, sempre de forma insistente e constrangedora. Quando chego ao posto, eu sei qual combustível vou comprar, mas infelizmente, os frentista são muito chatos. ",https://www.reclameaqui.com.br//carrefour-loja-fisica/assedio-no-posto-de-combustiveis-do-carrefour_JBcp0SDX8DGtL0SQ/,2022,10,22,295,42,5,4,9
 152269451,Produto impróprio para consumo ,Belo Horizonte - MG,2022-10-22,Carrefour - Loja Física<->Produtos estragados,Respondida,"Hoje realizei a compra de um peixe Perua no Carrefour do BH Shopping. Ao chegar em casa todos ficamos incomodados com o cheiro ruim sem identificar ao certo a origem. Quando abri a sacola do peixe e ficou claro que o cheiro era de peixe podre . Solicito-lhe que verifiquem se o peixe que ainda se encontra a venda esteja estragado , tendo em vista que, o que comprei terei que descartar devido ao mau cheiro . Aguardo contato para ressarcimento . ",https://www.reclameaqui.com.br//carrefour-loja-fisica/produto-improprio-para-consumo_zvegHStT4jvwEoe8/,2022,10,22,295,42,5,4,9
 152268777,Estorno Carrefour sulacap,Rio de Janeiro - RJ,2022-10-22,Estorno do valor pago<->Eletrodomésticos<->Geladeira-Refrigerador<->Carrefour - Loja Física,Resolvido,"Comprei uma geladeira dia 15/10/22 na loja do Carrefour sulacap, sendo que no outro dia por motivos pessoais precisei cancelar a compra. Estou desde o dia 16/10 tentando fazer o extorno da compra da geladeira sem sucesso.Eles me alegaram que precisam esperar a geladeira chegar na loja do mesmo para que o cancelamento seja feito. Só que ela veio para entrega na minha residência e eu não recebi a compra.Fui na loja mais uma vez sem sucesso agora eles alegam que a geladeira ainda não voltou para o galpão desde o dia 19/10 para ir pra loja e aí fazer o extorno.Número do protocolo da ouvidoria do Carrefour 57303250",https://www.reclameaqui.com.br//carrefour-loja-fisica/estorno-carrefour-sulacap_ujtZwRXXx4r8ywao/,2022,10,22,295,42,5,4,9
 152245871,Pastel de Belém com papel grudado,Rio de Janeiro - RJ,2022-10-22,Produto com defeito<->Carrefour - Loja Física<->Hipermercados,Respondida,"Olá, venho mais uma vez aqui reclamar com relação ao produto pastel de Belém produzido pela padaria do Carrefour norte shopping no RJ. Acontece que já reclamei anteriormente do mesmo problema mas ninguém deu a mínima e nem sequer resolveu o problema, pois o erro continua acontecendo.Estão colocando os pastéis de Belém em fôrmas de papel, o que faz com ela grude no doce de tal forma que não dá para consumir o produto. Quando é que os funcionários da padaria do Carrefour norte shopping vão entender que em pastéis de Belém se usa FORMINHA DE ALUMÍNIO. Fiz reclamação anterior sobre o mesmo problema, ficaram de resolver e até agora continua a mesma coisa, nada mudou, ninguém falou nada na padaria da loja pois os funcionários insistem em colocar fôrmas de papel nos pastéis de Belém. O cliente que coma com papel colado ou então que se vire para comer!!!Paguei 8.32 para não poder consumir o produto pois não tinha como descolar a forma e eu não sou animal para comer doce com papel colado e fica tão colado que é quase impossível descolar o papel do doce. Tomem vergonha na cara e arrumem isso, pois ninguém merece comer pastel de Belém com papel.As fotos falam por si só. Você não sabe o que é o produto e o que é a forma onde ele está, uma vez que a forma de papel cola de tal maneira que parecer ser parte do doce. Simplesmente vergonhoso vender algo assim e horrível. Como se vê nas fotos, a forma de papel se confundiu com o doce e ao tirar o papel não sai com facilidade e voce acaba por comer papel juntamente com o doce.",https://www.reclameaqui.com.br//carrefour-loja-fisica/pastel-de-belem-com-papel-grudado_apbtuUO3yaV7f5p_/,2022,10,22,295,42,5,4,9
 152262819,Produto vencido e podre ,São Paulo - SP,2022-10-22,Carrefour - Loja Física,Não resolvido,"Olá .só vem aqui de novo , pq este funcionários mal educada Etec.foi no Carrefour de Diadema sp , achei um pedaço de carne podre q venceu no dia 15 , a patinadora insinuou falou com tudas as letras q eu tenha pegado um pedaço da carne e tinha escondido ,isso e um absurdo , se uma pessoa tiver com mal intenção pegavam pedaço de carne para esconder , tinha pegado uma peça grande, não 357 grama .me sinte ofenderam e mal , como tem a lei achou ganhei outro, eu sempre estou de olho as datas  , não fica oferecendo os clientes . Ela falou bem alto . Os clientes fico me olhando , ",https://www.reclameaqui.com.br//carrefour-loja-fisica/produto-vencido-e-podre_sxAH97CZZrMpBFTo/,2022,10,22,295,42,5,4,9
 152245761,Venda casada de serviços,Guarulhos - SP,2022-10-22,Carrefour - Loja Física,Resolvido,"Comprei uma tv na loja , e não fui informada sobre um tal serviço Connect no valor de R$109,90 que pra mim não serve de nada, quero a devolução do valor pois não contratei serviço algum.",https://www.reclameaqui.com.br//carrefour-loja-fisica/venda-casada-de-servicos_MiJUqGXVhF1qqwxw/,2022,10,22,295,42,5,4,9
 152299705,Panela indução enganação,São Paulo - SP,2022-10-23,Propaganda enganosa<->Utilidades domésticas<->Panela<->Carrefour - Loja Física,Resolvido,"No dia 19/10 fui na loja Carrefour Metrocar e adquiri uma frigideira de fundo para fogão de indução 18cm da marca Carrefour. Cheguei em casa e não funcionou no fogão. No dia seguinte retornei em outra loja, da Senador Vergueiro, e fiz a troca achando que era um defeito, e para minha surpresa não funcionou também. Vi o relato de outras pessoas aqui no site com o mesmo problema. Não vou ficar indo 300x até a loja trocando até uma das panelas funcionar. É um produto enganoso passível de reclamação no Procon, dado que na etiqueta do produto diz que funciona no fogão indução.",https://www.reclameaqui.com.br//carrefour-loja-fisica/panela-inducao-enganacao_TtIJNrrFlNFJuDC7/,2022,10,23,296,42,6,4,14
 152297625,Postura inadequada e agressiva ,São Paulo - SP,2022-10-23,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,Respondida,"Estávamos em 4 amigos, todos maiores de 18 anos. Compramos vodka, e a moça do caixa perguntou do nosso documento e nós informamos que todos éramos de maior e eu estava com a cnh, quando a gente estava no pagamento, apareceu uma mulher com tom muito alto e falta de educação, falando  cadê, você pediu o documento deles? Aí eu falei, já ela já pediu, aí ela falou estou perguntando pra ela, e eu falei já mostrei a cnh, impossível eu ser de menor mostrando a cnh, tenho 24 anos, e então ela foi pra outro caixa, eu a segui e perguntei o nome pra eu fazer uma reclamação e ela não queria falar, disse que não estava falando comigo, que estava falando com a caixa, e eu disse mas quem estava sendo atendido era eu, e eu fui no atendimento ao cliente e fui informado que não tinha ninguém pra registrar uma reclamação, nome era Rafaela, se ela falou certo né, a caixa que foi super educada era Ana Luiza que está na nota fiscal ",https://www.reclameaqui.com.br//carrefour-loja-fisica/postura-inadequada-e-agressiva_C8c8m7t_Ew69zrH9/,2022,10,23,296,42,6,4,14
 152294521,[Editado pelo Reclame Aqui] de celular ,São Paulo - SP,2022-10-23,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,Respondida,"Como sou cliente frequente é antiga do supermercado, fui fazer as minhas compras no Carrefour do Shopping Analia Franco, só pegar os sucos [Editado pelo Reclame Aqui]am o meu celular, imediatamente fui ao segurança chefe pedir o vídeo do local, porém ele me falou que naquele corredor não tinha, então pedi para ligar para o meu Meriti e ele falou que iria ver se poderia, porém como tnão nua uma senhora no local e teve comodidade me emprestou o seu telefone, quero o ressarcimento do meu celular, fora que dentro estavam meus pertences e o supermercado é responsável pela segurança dos seus clientes ",https://www.reclameaqui.com.br//carrefour-loja-fisica/de-celular_QErjoeaSK0qA5kEi/,2022,10,23,296,42,6,4,14
 152293711,Divergência de valores,São Caetano do Sul - SP,2022-10-23,Supermercados<->Divergência de valores<->Carrefour - Loja Física,Respondida,"Acabei de comprar 4 itens e para a minha surpresa os 4 estavam com divergência de valores. A princípio só havia percebido 1 item, mas enquanto estava esperando a patinadora para fazer o estorno da diferença, percebi que todos os outros tb estavam com divergência.Como confiar? Faço todas as minhas compras no Carrefour, como confiar depois desse ocorrido??? Toda compra vou ter q ficar verificando os valores no caixa????Gasto em média R$ 1.000,00 por mês ou mais por mês e isso pode ser comprovado pelo programa Meu Carrefour, quanto será que paguei a mais até hoje????",https://www.reclameaqui.com.br//carrefour-loja-fisica/divergencia-de-valores_lRoFZbmro_CnInpm/,2022,10,23,296,42,6,4,14
 152293639,Lavadora de alta pressão Carrefour - com defeito no primeiro uso ,Jacareí - SP,2022-10-23,Produto com defeito<->Carrefour - Loja Física,Resolvido,"Hoje dia 23/10/2022 comprei a Lavadora de Alta Pressão Carrefour Uso Profissional 10.5MPa/105bar na loja física no Carrefour de São José dos Campos. Fiz o primeiro uso hoje mesmo e percebi que ela está com defeito. Ao acionar o gatilho para sair água e parar de acionar a máquina da trancos e o motor fica com disparos. Estou abrindo essa reclamação, pois quero ver sobre a troca ou o dinheiro de volta. ",https://www.reclameaqui.com.br//carrefour-loja-fisica/lavadora-de-alta-pressao-carrefour-com-defeito-no-primeiro-uso_3BiVNNYxpDK-G64L/,2022,10,23,296,42,6,4,14
 152293579,Travesseiro péssimo usado 3 meses virou folha de sulfite ,Jundiaí - SP,2022-10-23,Produto com defeito<->Carrefour - Loja Física<->Hipermercados,Respondida,Boa noite! compramos um travesseiro ha pelo menos 3 meses atrás para minha esposa e apos esses tempo de uso 3 meses o mesmo simplesmente ficou uma folha de sulfite ou seja murchou o travesseiro poderiam verificar se consegue a troca.  Comprado loja carrefour jundiaí.,https://www.reclameaqui.com.br//carrefour-loja-fisica/travesseiro-pessimo-usado-3-meses-virou-folha-de-sulfite_rWFpjVMqdBXqPMgf/,2022,10,23,296,42,6,4,14
 152291341,Carrefur Faz + Fácil- Preço Abusivo - Enganando consumidor,São Paulo - SP,2022-10-23,Carrefour - Loja Física,Resolvido,"No dia 22.10.2022, fui a loja Faz + Fácil Carrefur do Shopping Butantã. Comprei uma película de cerâmica para o Sansung S20 por 150,00. Cheguei em casa, meu filho sinalizou sobre o abuso na cobrança. Pesquisei e vi que o valor é bem menor. Meu filho foi a mesma loja no dia seguinte para ver quanto cobraram dele. Pediram 120,00 pelo mesmo modelo e a mesma película. Me enganaram e ainda disseram que não devolveriam a diferença. Como pode cobrar valores diferentes de um dia para outro? Quero meu $ de volta!",https://www.reclameaqui.com.br//carrefour-loja-fisica/carrefur-faz-facil-preco-abusivo-enganando-consumidor_wCc_2bEnLVLYFHac/,2022,10,23,296,42,6,4,14
 152289811,Preço diferente ,São Gonçalo - RJ,2022-10-23,Propaganda Enganosa<->Divergência de valores<->Problemas na Loja<->Carrefour - Loja Física,Resolvido,"Boa tarde!Estive na loja do Carrefour Manilha hoje dia 23/10/2022 para fazer a compra de alguns itens incluindo o arroz da marca própria deles,e para minha surpresa ao chegar em casa o arroz que estava no valor de 12,78 saiu pelo preço que estava fora da promoção que é de 15,98,acho que isso configura propaganda enganosa já que fui para comprar porque estava barato.",https://www.reclameaqui.com.br//carrefour-loja-fisica/preco-diferente_T66QFS27-bA-q_Jh/,2022,10,23,296,42,6,4,14
 152289781,Mal atendimento ,Montenegro - RS,2022-10-23,Carrefour - Loja Física,Resolvido,No dia 23 de outubro eu minha família estivemos na loja de Canoas para comprar 2 aparelhos celular e duas bicicletas lá vimos que as bicicletas estavam arranhadas solicitamos então elas em caixa fechada nos disseram que não tinha era assim que só vendiam fechada mesmo assim resolvemos levar uma chegamos no caixa falamos dos arranhões e pedimos descontos a caixa muito educada chamou a fiscal que disse que só quem dá desconto é o gerente que ele não estava só iria a tarde. Então falamos com a fiscal de caixa que disse que chamaria alguém que nunca apareceu no caixa no final das contas não levamos a bicicleta somente os telefones pq o atendimento foi péssimo. ,https://www.reclameaqui.com.br//carrefour-loja-fisica/mal-atendimento_KXVb0Tzgn4ORub9-/,2022,10,23,296,42,6,4,14
 152289655,Caixa preferencial não funciona,Sorocaba - SP,2022-10-23,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,Resolvido,"Estive hoje na loja Carrefour de Sorocaba, Zona Norte!Fui até lá com a minha mãe, que por sinal é idosa.Os caixas todos FECHADOS, no máximo 5 caixas abertos e os dois que são preferenciais fechados.É isso mesmo?Não precisa respeitar a lei?Respeito nota zero com o consumidor, péssimo atendimento dos funcionários, questionei o porquê dos dois ÚNICOS caixas preferenciais estarem fechados e a moça que atende a frente de caixa nem respondeu, ainda foi petulante ao falar que é normal isso.Pra que respeitar a lei, não é mesmo?Aí falei que iria reclamar no Procon, ela falou ok, pode fazer!Carrefour sendo Carrefour, respeito zero as pessoas e aos animais. Péssimo!Melhorem, vocês são Nota ZERO, se eu pudesse dar menos 1000, com certeza daria.Onde já se viu um mercado não respeitar a lei número: 10.048 de 2000Respeitem ou fechem as portas.",https://www.reclameaqui.com.br//carrefour-loja-fisica/caixa-preferencial-nao-funciona_gO7dQZTr77G3nQ-g/,2022,10,23,296,42,6,4,14
 152287981,Informações incorretas na política de preços do posto de combustível de juiz de fora e coaçao para consumo do produto que lhes da maior comissão,Juiz de Fora - MG,2022-10-23,Mau Atendimento<->Carrefour - Loja Física,Em réplica,"Até hoje não abri mão de abastecer no Carrefourr juiz de fora pela qualidade do combustível e pelos preços competitivos na cidadeContudo, a cada abastecimento é necessário repetir ao menos 4x que desejo abastecer com gasolina comum. Alguns frentistas insistem de maneira massante, deselegante e inquisitiva. As frentistas mulheres e o frentista Wanderley são extremamente educados e solícitos. Exemplares! Mas nos outros é lamentável o despreparo e afugentam a clientela.Nesse domingo além da insistência fui induzido a comprar um produto pois o frentista não sabe matemática  ou português ou interpretação. Reproduzirei o diálogo:Cliente:complete de comum por favorFrentista: vc possuiu cartão Carrefour?Cliente: não, mas tenho o appFrentista:coloque aditivada pois sairá mesmo preçoCliente: mesmo sem cartão a aditivada sai o mesmo preço?Frentista: sim, o mesmo preço,só 500ml de diferençaCliente: então não é o mesmo preço as 2. Coloque comum mesmoFrentista: então vou colocar aditivada, são o mesmo preço, só 500ml de diferençaCliente: se dá 500ml não é o mesmo preço coloque comum....Enfim..é lamentável ter que discutir com um frentista que não sabe português ou matemática. Ou que age dessa forma porque é orientado a cumprir metas de venda. MUDEM A POLITICA DE FORÇAR OS FRENTISTAS A AGIREM DE MANEIRA INSISTENTE PARA VENDER ALGO A FIM DE CUMPRIR METASLamentável!!!",https://www.reclameaqui.com.br//carrefour-loja-fisica/informacoes-incorretas-na-politica-de-precos-do-posto-de-combustivel-de-jui_yypba9I7Er3K7ntt/,2022,10,23,296,42,6,4,14
 152287451,Venda de produtos estragado ,Fortaleza - CE,2022-10-23,Carrefour - Loja Física<->Produtos estragados,Respondida,Fui fazer compras na quinta-feira dia 20/10/22 na loja Carrefour da minha cidade e me deparei com produtos estragados sendo comercializados. ,https://www.reclameaqui.com.br//carrefour-loja-fisica/venda-de-produtos-estragado_wF-z1OlmcScZtVld/,2022,10,23,296,42,6,4,14
 152279361,Carne podre!,São Paulo - SP,2022-10-23,Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Resolvido,"No dia 19/10 fui até ao Carrefour Limão realizar uma compra e chegando lá vi que tinha promoção de Paleta. Peguei uma peça moída e uma inteira. Cheguei em casa e como de costume guardei todas as comprei e a carne no congelador. Hoje deixei descongelando e quando fui prepará-la ela estava podre e estragada. Na mesma hora, para não ficar aquele cheiro de podre na minha cozinha joguei fora! Sempre compro nas unidades do Carrefour e nunca tive problemas como esse. Ficarei no prejuízo de ter comprado um alimento estragado que nem deveria estar sendo vendido?",https://www.reclameaqui.com.br//carrefour-loja-fisica/carne-podre_9iirhWUJbUWuTdv4/,2022,10,23,296,42,6,4,14
 152276289,Pedintes e solicitantes no mercado,São José dos Campos - SP,2022-10-23,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,Respondida,"Frequento aos sábados a unidade de São José dos Campos, no jardim Aquários. Já tem meses que toda vez que vou nesse mercado sou abordado por um solicitante diferente no estacionamento, que vende alho, trufas e conta uma história triste para na prática pedir esmola. Até aí menos mal. Essa sábado (22/10/2022) em particular havia um sujeito muito sujo gritando bem alto que estava pedindo esmola e ajuda para a família no meio das gôndolas. Uma atendente no auto-falante orienta aos clientes que não deem esmola, posto que a prefeitura provê serviços assistenciais. Todavia, nenhum funcionário aborda o sujeito, seja para orientá-lo de qualquer maneira ou solicitar que se retire. Também não são incomuns pedintes nos caixas, que abordam com frequência, de forma rotineiramente rude com pedidos de esmola.Entendo que pessoas em situação de vulnerabilidade precisam de acolhimento, mas acho incompatível com a realidade de maioria dos supermercados esse nível de inação com pessoas que molestam os clientes repetidas vezes por visita ao estabelecimento. Estou por hora preferindo os estabelecimentos concorrentes.",https://www.reclameaqui.com.br//carrefour-loja-fisica/pedintes-e-solicitantes-no-mercado_h9HWWWWWziRYWs8j/,2022,10,23,296,42,6,4,14
 152350433,COBRANÇA INDEVIDA ,Curitiba - PR,2022-10-24,Carrefour - Loja Física,Respondida,"Já faz mas de dois meses, que o posto de gasolina de Pinhais - PR, não me retorna para me dar uma resposta sobre a cobrança de R$282,57 na minha fatura, está que já paguei. Descontaram essa soma no meu cartão.  Puxaram no sistema do banco e não aparece esse valor??? Já mandei os comprovantes e nada. Me ofereceram uma cartão presente como forma de  restituição, como se eu estivesse pago o valor com o mesmo.Telefono e mando mensagens, e nada de retorno??? Quero o que é meu por direito. ",https://www.reclameaqui.com.br//carrefour-loja-fisica/cobranca-indevida_POZAltLb6PLHSqtA/,2022,10,24,297,43,0,4,12
 152360027,Torta de morango embolorada,São Paulo - SP,2022-10-24,Supermercados<->Carrefour - Loja Física<->Produtos estragados,Resolvido,Comprei uma torta e chegando em casa estava com bolor dentro da data de validade. Joguei tudo fora e fiquei bem triste de ter esta péssima surpresa.,https://www.reclameaqui.com.br//carrefour-loja-fisica/torta-de-morango-embolorada_L6ZYN7kUnaboPZhU/,2022,10,24,297,43,0,4,12
 152368435,[Editado pelo Reclame Aqui] dentro do carrefour,Porto Alegre - RS,2022-10-24,Roubo-Furto<->Carrefour - Loja Física<->Hipermercados,Resolvido,"No dia 14 de outubro, em torno de 10 horas e trinta minutos da manhã, estava na parte interna , na salsicharia do carrefour da Plinio Brasil Milano em Porto Alegre, aquela unidade muito famosa no Brasil inteiro, abriram a minha bolsa e [Editado pelo Reclame Aqui]am minha carteira com todos os meus documentos e cartões de crédito, por graça de deus eu fiquei apenas uns 10 minutos dentro deste maldito estabelecimento, ao chegar ao caixa , fui abrir a bolsa pra pagar minhas compras e vi que a bolsa estava aberta e que a carteira não estava dentro, imediatamente me dirigi a pessoa que fica na entrada do mercado, aquela que coloca tudo dentro de um saco e veda bem para que nada seja [Editado pelo Reclame Aqui] do mercado, na minha ingenuidade pensei, este mercado tem câmeras pra todo o lado, se alguém pegar uma barra de chocolate eles veem na hora e prendem o [Editado pelo Reclame Aqui] na mesma hora, pensei que os clientes teriam algum tipo de proteção lá dentro e que os mesmos seguranças que protegem o mercado também dariam proteção aos clientes, ledo engano, a atitude do chefe da segurança que estava naquele momento , foi dizer várias vezes pra mim, a senhora tem que ir embora, tem que sair daqui e ir fazer o BO, eu sabia que precisava fazer o BO, mas como fazia 10 minutos do acontecido achei que fariam alguma coisa, pedi pra olharem nas câmeras, e pra minha surpresa ele respondeu que demoraria pra procurar as imagens, sai tonta , nervosa e tremendo , fiz os cancelamentos de tudo e o BO, voltei a tarde pra ver se tinham encontrado as imagens, a resposta a mesma que ele tinha dado pela manhã, a tal demora de encontrar as imagens, depois de um final de semana horrível, voltei na loja e a resposta que ele me deu é que as câmeras estavam viradas para o outro lado e não gravou a hora do [Editado pelo Reclame Aqui]. Conclusão são muito eficientes, violentos e truculentos se pegar qualquer coisa que pertença a eles, mas os clientes não são nada pra eles. Não tem segurança nenhuma, nenhum tipo de amparo e nem a menor consideração com os clientes. Tinha o cartão do Carrefour a muitos anos. Eu sei que eu sozinha não vou fazer falta nenhuma como cliente deste lugar. Mas eu tenho certeza que isso não aconteceu só comigo. Carrefour pior lugar de Porto Alegre.",https://www.reclameaqui.com.br//carrefour-loja-fisica/dentro-do-carrefour_zhLLUflkp1Kgzc21/,2022,10,24,297,43,0,4,12
 152349783,Derramaram gasolina na pintura,São Paulo - SP,2022-10-24,Mau Atendimento<->Atendimento na Loja<->Carrefour - Loja Física<->Problemas na Loja,Resolvido,"Dia 19/10/22 estive no posto Carrefour da unidade da a Salim maluff, por volta das 12:20 horas. Enchi o tanque do carro , quando fui utilizar o carro novamente dia 20/10/22 senti um cheiro muito forte de gasolina no carro , quando fui identificar da onde vinha o cheiro, me deparei com a pintura do meu carro danificada pq foi derramada gasolina no abastecimento , abrindo a portinhola do abastecimento verifiquei que o local estava cheio de gasolina ainda derramando na pintura e que a vendedora não fechou o bocal de abastecimento. Segue as imagens e o cupom fiscal de abastecimento. Aguardo posicionamento.",https://www.reclameaqui.com.br//carrefour-loja-fisica/derramaram-gasolina-na-pintura__d3vJe6T9TfszckU/,2022,10,24,297,43,0,4,12
 152346655,Propaganda enganosa,Santo André - SP,2022-10-24,Propaganda enganosa<->Carrefour - Loja Física,Resolvido,Fuia ao carrefour Sanro andre Av Pedro Americo   e comprei um sorvete de 2 litros da jundiá sabor 3 chocolates q estava na promoção Ao passar no caixa passou por um valor maior entao veio a patinadora dizendo q o sabor q peguei  era especial q era crocante w por isso estava mais caro Dai eu expliquei  pea ela q primeiro o sorvete nao era especial muito nenos crocante Era um sorvete sabor 3 chocolates cujo o anu cio dizia Sorvetes Jundiá 2 litros sabores Mais ela foi bem arrogante mi tratou como si eu fosse uma ignorante e desinformada e bateu o pé que aquele sabor  nao entrava na oferta aninciada Pois bem devolvi o sorvete e fui no atendimento fazer uma reclamação e la vieram com a mesma hiatoria So nao insisti pra kevar o sorvete  pois estava atrasada pra outro compromisso  Mais vim aqui fazer essa reclamação pela indignação e pelo constrangimento  q passei  O carrefour de eria dar melgor treinamento aos seus funcionários  ,https://www.reclameaqui.com.br//carrefour-loja-fisica/propaganda-enganosa_X2-YRENt5Ljt7-Zd/,2022,10,24,297,43,0,4,12
